timestamp,estimated_x,estimated_y,estimated_z,groundtruth_x,groundtruth_y,groundtruth_z,error_x,error_y,error_z,position_error,orientation_error_deg
1403636660.463556,3.341233,6.237956,67.291464,-3.389697,6.318912,-0.459924,6.730930,-0.080956,67.751388,68.084965,177.7215
1403636660.513556,3.411209,6.248154,67.307782,-3.381690,6.315579,-0.471509,6.792899,-0.067425,67.779291,68.118869,127.6705
1403636660.563556,3.458439,6.274498,67.320471,-3.372880,6.314474,-0.482816,6.831319,-0.039976,67.803287,68.146565,127.7879
1403636660.613555,3.492848,6.307683,67.329786,-3.363185,6.315338,-0.494675,6.856033,-0.007655,67.824461,68.170101,127.9044
1403636660.663556,3.531324,6.339302,67.335132,-3.353212,6.317814,-0.507632,6.884536,0.021488,67.842764,68.191187,70.8861
1403636660.713556,3.563209,6.368297,67.335270,-3.343321,6.321706,-0.522154,6.906530,0.046591,67.857424,68.208008,71.1854
1403636660.763556,3.596877,6.398009,67.337207,-3.333989,6.326699,-0.537958,6.930866,0.071310,67.875165,68.228146,85.0786
1403636660.813555,3.625966,6.430833,67.337182,-3.325439,6.332491,-0.555221,6.951405,0.098342,67.892403,68.247418,85.1199
1403636660.863556,3.654327,6.469350,67.348346,-3.318208,6.338981,-0.573882,6.972535,0.130369,67.922228,68.279297,101.9310
1403636660.913556,3.678389,6.511078,67.374702,-3.312340,6.346376,-0.593874,6.990729,0.164702,67.968576,68.327335,164.2942
1403636660.963556,3.693637,6.555167,67.410907,-3.307966,6.354686,-0.615194,7.001603,0.200481,68.026101,68.385766,142.9262
1403636661.013556,3.696535,6.582684,67.426899,-3.305123,6.363969,-0.637693,7.001658,0.218715,68.064592,68.424117,166.1772
1403636661.063556,3.694466,6.600940,67.436777,-3.303579,6.373936,-0.660909,6.998045,0.227004,68.097686,68.456694,157.2455
1403636661.113555,3.687994,6.612945,67.448305,-3.303353,6.384480,-0.685062,6.991347,0.228465,68.133367,68.491510,157.0324
1403636661.163556,3.678644,6.623838,67.459649,-3.304425,6.395415,-0.709864,6.983069,0.228423,68.169513,68.526622,156.7791
1403636661.213556,3.670168,6.632888,67.471721,-3.306609,6.406692,-0.733360,6.976777,0.226196,68.205081,68.561357,156.5579
1403636661.263556,3.663300,6.640170,67.483784,-3.310365,6.417471,-0.755703,6.973665,0.222699,68.239487,68.595256,156.3554
1403636661.313555,3.653003,6.646201,67.494318,-3.315639,6.427756,-0.775802,6.968642,0.218445,68.270120,68.625207,122.1808
1403636661.363556,3.643670,6.648443,67.507558,-3.321862,6.437847,-0.794181,6.965532,0.210596,68.301739,68.656322,107.3572
1403636661.413556,3.641986,6.641921,67.529104,-3.328911,6.447974,-0.810637,6.970897,0.193947,68.339741,68.694623,107.3903
1403636661.463556,3.648078,6.633417,67.543287,-3.336652,6.458207,-0.825162,6.984730,0.175210,68.368449,68.724537,107.4333
1403636661.513556,3.659710,6.617566,67.565025,-3.345415,6.468091,-0.837787,7.005125,0.149475,68.402812,68.760736,107.6446
1403636661.563556,3.677439,6.606085,67.579822,-3.355243,6.477830,-0.848415,7.032682,0.128255,68.428237,68.788798,168.1712
1403636661.613555,3.700053,6.601967,67.587472,-3.366206,6.487073,-0.857544,7.066259,0.114894,68.445016,68.808905,88.3669
1403636661.663556,3.727953,6.604081,67.598588,-3.377885,6.496057,-0.864371,7.105838,0.108024,68.462959,68.830817,88.1483
1403636661.713556,3.759884,6.605784,67.613101,-3.389847,6.505075,-0.869662,7.149731,0.100709,68.482763,68.855048,88.0486
1403636661.763556,3.786078,6.603891,67.636277,-3.402668,6.513737,-0.873223,7.188746,0.090154,68.509500,68.885686,53.1253
1403636661.813555,3.809924,6.605018,67.666377,-3.416023,6.521751,-0.875220,7.225947,0.083267,68.541597,68.921490,52.9401
1403636661.863556,3.824494,6.600663,67.691718,-3.429693,6.528857,-0.875246,7.254187,0.071806,68.566964,68.949669,52.8271
1403636661.913556,3.831918,6.598148,67.712408,-3.443252,6.535017,-0.873162,7.275170,0.063131,68.585570,68.970374,91.2333
1403636661.963556,3.828749,6.592181,67.740580,-3.457103,6.540122,-0.869379,7.285852,0.052059,68.609959,68.995745,163.7432
1403636662.013556,3.820160,6.588553,67.766604,-3.470963,6.544250,-0.863564,7.291123,0.044303,68.630168,69.016393,113.9704
1403636662.063556,3.817915,6.593468,67.796168,-3.485086,6.547187,-0.856082,7.303001,0.046281,68.652250,69.039607,113.9637
1403636662.113555,3.821136,6.605525,67.829142,-3.499327,6.549202,-0.847991,7.320463,0.056323,68.677133,69.066207,66.5664
1403636662.163556,3.829528,6.616437,67.876159,-3.513848,6.550075,-0.840641,7.343376,0.066362,68.716800,69.108090,100.9004
1403636662.213556,3.830476,6.623912,67.934139,-3.528969,6.549964,-0.834672,7.359445,0.073948,68.768811,69.161523,100.9075
1403636662.263556,3.824658,6.627885,68.002162,-3.544586,6.549133,-0.830296,7.369244,0.078752,68.832458,69.225857,100.8916
1403636662.313555,3.821314,6.628008,68.041426,-3.560806,6.547837,-0.827441,7.382120,0.080171,68.868867,69.263431,148.3731
1403636662.363556,3.820596,6.624648,68.062987,-3.577602,6.546443,-0.825987,7.398198,0.078205,68.888974,69.285137,148.3853
1403636662.413556,3.815654,6.615075,68.088158,-3.594905,6.545259,-0.826049,7.410559,0.069816,68.914207,69.311537,148.5131
1403636662.463556,3.806642,6.599741,68.116340,-3.612964,6.544244,-0.828110,7.419606,0.055497,68.944450,69.342561,148.6701
1403636662.513556,3.801053,6.588828,68.131816,-3.631745,6.543552,-0.831331,7.432798,0.045276,68.963147,69.362556,148.5668
1403636662.563556,3.791475,6.572152,68.151267,-3.650801,6.543631,-0.835558,7.442276,0.028521,68.986825,69.387105,148.7332
1403636662.613555,3.778186,6.550386,68.173993,-3.670347,6.544201,-0.840766,7.448533,0.006185,69.014759,69.415543,148.9196
1403636662.663556,3.761739,6.523660,68.199363,-3.689670,6.545363,-0.846784,7.451409,-0.021703,69.046147,69.447062,149.1270
1403636662.713556,3.742317,6.492755,68.227065,-3.708273,6.547032,-0.853376,7.450590,-0.054277,69.080441,69.481088,149.3172
1403636662.763556,3.720367,6.458589,68.256846,-3.725872,6.548749,-0.860775,7.446239,-0.090160,69.117621,69.517625,149.2366
1403636662.813555,3.695928,6.421117,68.288547,-3.742533,6.550038,-0.869334,7.438461,-0.128921,69.157881,69.556882,149.2764
1403636662.863556,3.669264,6.381191,68.322009,-3.758318,6.550951,-0.879470,7.427582,-0.169760,69.201479,69.599155,146.7688
1403636662.913556,3.640737,6.351295,68.356733,-3.773048,6.551085,-0.890795,7.413785,-0.199790,69.247528,69.643551,146.5227
1403636662.963556,3.610192,6.330427,68.392297,-3.786708,6.550868,-0.902916,7.396900,-0.220441,69.295213,69.689234,146.3079
1403636663.013556,3.577631,6.318284,68.427968,-3.799112,6.550497,-0.914742,7.376743,-0.232213,69.342710,69.734365,83.0838
1403636663.063556,3.554085,6.316126,68.471992,-3.809975,6.549902,-0.925026,7.364060,-0.233776,69.397018,69.787034,83.0178
1403636663.113555,3.538574,6.322657,68.523655,-3.819082,6.548910,-0.933796,7.357656,-0.226253,69.457451,69.846430,82.8983
1403636663.163556,3.534489,6.329781,68.552957,-3.826007,6.547802,-0.940611,7.360496,-0.218021,69.493568,69.882619,82.7458
1403636663.213556,3.538118,6.338703,68.571988,-3.830412,6.546106,-0.946031,7.368530,-0.207403,69.518019,69.907748,154.3901
1403636663.263556,3.547673,6.347452,68.582787,-3.832594,6.544150,-0.951511,7.380267,-0.196698,69.534298,69.925143,128.0997
1403636663.313555,3.563748,6.353168,68.597650,-3.833505,6.542511,-0.958541,7.397253,-0.189343,69.556191,69.948687,128.4941
1403636663.363556,3.583850,6.355807,68.605554,-3.833334,6.541344,-0.967390,7.417184,-0.185537,69.572944,69.967447,128.7633
1403636663.413556,3.606828,6.361730,68.614395,-3.832527,6.541212,-0.978411,7.439355,-0.179482,69.592806,69.989534,142.9699
1403636663.463556,3.629726,6.375128,68.627702,-3.830940,6.542760,-0.990830,7.460666,-0.167632,69.618532,70.017353,142.5522
1403636663.513556,3.652071,6.396580,68.637711,-3.828434,6.545968,-1.004581,7.480505,-0.149388,69.642292,70.043052,132.4933
1403636663.563556,3.683059,6.413150,68.646453,-3.825466,6.551205,-1.019050,7.508525,-0.138055,69.665503,70.069104,132.5410
1403636663.613555,3.719661,6.429809,68.661227,-3.821624,6.558846,-1.034709,7.541285,-0.129037,69.695936,70.102861,132.5816
1403636663.663556,3.761634,6.446392,68.681492,-3.816737,6.568867,-1.050839,7.578371,-0.122475,69.732331,70.143030,176.7150
1403636663.713556,3.799502,6.460530,68.699037,-3.810760,6.581410,-1.066319,7.610262,-0.120880,69.765356,70.179310,176.8264
1403636663.763556,3.818623,6.463715,68.705664,-3.804239,6.596428,-1.080657,7.622862,-0.132713,69.786321,70.201540,176.8951
1403636663.813555,3.836190,6.465766,68.710819,-3.797349,6.614350,-1.093325,7.633539,-0.148584,69.804144,70.220450,176.4482
1403636663.863556,3.852636,6.466283,68.714708,-3.790379,6.635734,-1.104281,7.643015,-0.169451,69.818989,70.236284,176.6033
1403636663.913556,3.863838,6.461843,68.716419,-3.783716,6.660588,-1.113630,7.647554,-0.198745,69.830049,70.247849,176.7340
1403636663.963556,3.871321,6.455054,68.717394,-3.777686,6.688542,-1.120803,7.649007,-0.233488,69.838197,70.256214,176.9573
1403636664.013556,3.878407,6.446567,68.717452,-3.772913,6.719099,-1.125911,7.651320,-0.272532,69.843363,70.261741,177.1584
1403636664.063556,3.886208,6.437620,68.717800,-3.770147,6.751694,-1.130161,7.656355,-0.314074,69.847961,70.267034,96.2641
1403636664.113555,3.882811,6.430069,68.726924,-3.769106,6.787039,-1.132651,7.651917,-0.356970,69.859575,70.278300,96.1400
1403636664.163556,3.876488,6.421979,68.737758,-3.769410,6.823267,-1.133186,7.645898,-0.401288,69.870944,70.289185,96.0298
1403636664.213556,3.868505,6.412441,68.749885,-3.771513,6.861638,-1.132648,7.640018,-0.449197,69.882533,70.300356,95.9346
1403636664.263556,3.860151,6.401070,68.762422,-3.775009,6.899178,-1.131991,7.635160,-0.498108,69.894413,70.311967,95.8133
1403636664.313555,3.851512,6.387492,68.779856,-3.780097,6.937365,-1.134714,7.631609,-0.549873,69.914570,70.332005,95.7260
1403636664.363556,3.846929,6.375018,68.799397,-3.786629,6.975251,-1.141627,7.633558,-0.600233,69.941024,70.358925,95.4607
1403636664.413556,3.837800,6.360549,68.824834,-3.794215,7.013213,-1.152876,7.632015,-0.652664,69.977710,70.395693,95.3591
1403636664.463556,3.820679,6.348065,68.857211,-3.803253,7.050948,-1.166908,7.623932,-0.702883,70.024119,70.441434,95.2801
1403636664.513556,3.802972,6.328471,68.889925,-3.813357,7.088764,-1.182204,7.616329,-0.760293,70.072129,70.488933,95.2015
1403636664.563556,3.778213,6.309538,68.928954,-3.824478,7.126889,-1.197930,7.602691,-0.817351,70.126884,70.542532,95.1317
1403636664.613555,3.768123,6.293899,68.961881,-3.837139,7.165140,-1.212881,7.605262,-0.871241,70.174762,70.591050,94.5617
1403636664.663556,3.750245,6.273741,68.996821,-3.850758,7.203038,-1.226607,7.601003,-0.929297,70.223428,70.639711,94.4482
1403636664.713556,3.741768,6.255686,69.032186,-3.865007,7.240885,-1.238784,7.606775,-0.985199,70.270970,70.688350,94.1260
1403636664.763556,3.722978,6.236424,69.071641,-3.879832,7.277986,-1.249007,7.602810,-1.041562,70.320648,70.738117,94.1546
1403636664.813555,3.694356,6.217647,69.114636,-3.895711,7.314326,-1.257274,7.590067,-1.096679,70.371910,70.788541,94.2515
1403636664.863556,3.682372,6.203658,69.148749,-3.911910,7.351211,-1.263707,7.594282,-1.147553,70.412456,70.830106,93.7635
1403636664.913556,3.670709,6.187101,69.187160,-3.928692,7.387979,-1.268534,7.599401,-1.200878,70.455694,70.874522,93.6802
1403636664.963556,3.660549,6.170053,69.229874,-3.946057,7.424656,-1.272521,7.606606,-1.254603,70.502395,70.922650,93.6363
1403636665.013556,3.658458,6.154071,69.268131,-3.963846,7.461696,-1.274556,7.622304,-1.307625,70.542687,70.965344,93.3110
1403636665.063556,3.652110,6.140311,69.312728,-3.982542,7.497673,-1.274574,7.634652,-1.357362,70.587302,71.011954,93.3609
1403636665.113555,3.634005,6.125376,69.360542,-4.001813,7.533337,-1.272609,7.635818,-1.407961,70.633151,71.058638,93.5402
1403636665.163556,3.616987,6.109787,69.413779,-4.020858,7.569315,-1.268581,7.637845,-1.459528,70.682360,71.108811,93.6323
1403636665.213556,3.603668,6.084325,69.459842,-4.040176,7.605195,-1.263752,7.643844,-1.520870,70.723594,71.151726,93.5504
1403636665.263556,3.598746,6.058719,69.499620,-4.059190,7.641043,-1.257980,7.657936,-1.582324,70.757600,71.188381,93.3456
1403636665.313555,3.594229,6.033732,69.526012,-4.076742,7.677641,-1.251177,7.670971,-1.643909,70.777189,71.210650,93.1238
1403636665.363556,3.580530,6.008912,69.545177,-4.093902,7.713895,-1.244949,7.674432,-1.704983,70.790126,71.225317,93.0057
1403636665.413556,3.573988,5.991512,69.567697,-4.110142,7.749846,-1.238323,7.684130,-1.758334,70.806020,71.243456,92.8460
1403636665.463556,3.566891,5.984428,69.583705,-4.125884,7.785145,-1.231977,7.692775,-1.800717,70.815682,71.255050,92.8234
1403636665.513556,3.561602,5.977213,69.603631,-4.142013,7.818942,-1.225858,7.703615,-1.841729,70.829489,71.270991,92.7411
1403636665.563556,3.554581,5.965678,69.625072,-4.158581,7.852515,-1.218762,7.713162,-1.886837,70.843834,71.287460,92.6863
1403636665.613555,3.546485,5.950342,69.646122,-4.175677,7.886003,-1.211344,7.722162,-1.935661,70.857466,71.303289,92.6096
1403636665.663556,3.540745,5.935200,69.668102,-4.193307,7.919965,-1.203953,7.734052,-1.984765,70.872055,71.320425,92.4928
1403636665.713556,3.535396,5.918750,69.689661,-4.211269,7.954722,-1.196157,7.746665,-2.035972,70.885818,71.336913,173.2714
1403636665.763556,3.530171,5.900192,69.709882,-4.229583,7.990303,-1.187635,7.759754,-2.090111,70.897517,71.351526,173.1037
1403636665.813555,3.530832,5.880443,69.726432,-4.248818,8.026142,-1.179135,7.779650,-2.145699,70.905567,71.363340,172.9826
1403636665.863556,3.535546,5.868311,69.735654,-4.269021,8.062689,-1.170195,7.804567,-2.194378,70.905849,71.367822,173.0845
1403636665.913556,3.534850,5.855830,69.744774,-4.289635,8.099192,-1.161272,7.824485,-2.243362,70.906046,71.371721,172.9675
1403636665.963556,3.535589,5.840460,69.752240,-4.310683,8.135141,-1.152965,7.846272,-2.294681,70.905205,71.374909,172.8969
1403636666.013556,3.531985,5.825341,69.761414,-4.331802,8.170411,-1.146269,7.863787,-2.345070,70.907683,71.380936,172.8152
1403636666.063556,3.526104,5.808777,69.771306,-4.352683,8.204810,-1.141054,7.878787,-2.396033,70.912360,71.388928,172.7733
1403636666.113555,3.518176,5.790415,69.780930,-4.373247,8.237938,-1.137077,7.891423,-2.447523,70.918007,71.397680,172.7962
1403636666.163556,3.510132,5.770062,69.791019,-4.393462,8.269980,-1.134438,7.903594,-2.499918,70.925457,71.408241,91.9394
1403636666.213556,3.507689,5.751360,69.811952,-4.413751,8.301318,-1.133151,7.921440,-2.549958,70.945103,71.431500,92.0011
1403636666.263556,3.504240,5.742112,69.830348,-4.434132,8.332117,-1.133424,7.938372,-2.590005,70.963772,71.453361,113.2445
1403636666.313555,3.507312,5.726879,69.857088,-4.454491,8.361938,-1.135330,7.961803,-2.635059,70.992418,71.486063,113.1235
1403636666.363556,3.506827,5.717079,69.879160,-4.475010,8.390991,-1.138583,7.981837,-2.673912,71.017743,71.514889,149.9146
1403636666.413556,3.509849,5.708522,69.890487,-4.495718,8.418929,-1.142046,8.005567,-2.710407,71.032533,71.533601,149.9200
1403636666.463556,3.511570,5.701459,69.895681,-4.516362,8.445683,-1.144838,8.027932,-2.744224,71.040519,71.545327,81.7085
1403636666.513556,3.516484,5.685250,69.912514,-4.536757,8.471029,-1.145968,8.053241,-2.785779,71.058482,71.567612,98.6559
1403636666.563556,3.531750,5.668136,69.936208,-4.557240,8.494122,-1.145010,8.088990,-2.825986,71.081218,71.595792,98.7492
1403636666.613555,3.555487,5.650646,69.966464,-4.577272,8.516498,-1.141670,8.132759,-2.865852,71.108134,71.629055,175.5697
1403636666.663556,3.563986,5.640309,69.981281,-4.597154,8.538097,-1.136658,8.161140,-2.897788,71.117939,71.643301,175.6834
1403636666.713556,3.571820,5.635528,69.987216,-4.617270,8.558827,-1.130858,8.189090,-2.923299,71.118074,71.647661,175.9163
1403636666.763556,3.579290,5.632060,69.992162,-4.637085,8.579775,-1.124126,8.216375,-2.947715,71.116288,71.650013,112.5237
1403636666.813555,3.579376,5.626280,69.997254,-4.656894,8.600902,-1.116986,8.236270,-2.974622,71.114240,71.651376,112.5899
1403636666.863556,3.578457,5.617844,70.007542,-4.676106,8.622417,-1.111180,8.254563,-3.004573,71.118722,71.659179,112.6039
1403636666.913556,3.570985,5.604365,70.024274,-4.694871,8.644316,-1.107314,8.265856,-3.039951,71.131588,71.674740,112.5385
1403636666.963556,3.563030,5.585003,70.046534,-4.712677,8.666060,-1.104989,8.275707,-3.081057,71.151523,71.697416,112.7616
1403636667.013556,3.548584,5.575209,70.071781,-4.728339,8.688352,-1.103379,8.276923,-3.113143,71.175160,71.722399,112.8930
1403636667.063556,3.528539,5.559693,70.102564,-4.742015,8.710692,-1.102378,8.270554,-3.150999,71.204942,71.752872,112.8214
1403636667.113555,3.503916,5.539291,70.137994,-4.753720,8.732877,-1.101420,8.257636,-3.193586,71.239414,71.787476,112.6103
1403636667.163556,3.484973,5.527993,70.156321,-4.763682,8.755533,-1.101190,8.248655,-3.227540,71.257511,71.805920,112.1713
1403636667.213556,3.461352,5.511655,70.180497,-4.773256,8.777663,-1.102271,8.234608,-3.266008,71.282768,71.831112,111.9419
1403636667.263556,3.433053,5.490713,70.209790,-4.782402,8.799779,-1.104268,8.215455,-3.309066,71.314058,71.861940,111.6439
1403636667.313555,3.406154,5.483031,70.241658,-4.792023,8.821662,-1.108037,8.198177,-3.338631,71.349695,71.896701,111.4028
1403636667.363556,3.388136,5.480267,70.277219,-4.802360,8.843200,-1.113122,8.190496,-3.362933,71.390341,71.937295,111.3512
1403636667.413556,3.377456,5.464759,70.303789,-4.813240,8.864518,-1.119186,8.190696,-3.399759,71.422975,71.971433,41.6186
1403636667.463556,3.369237,5.443227,70.334841,-4.825098,8.885439,-1.125737,8.194335,-3.442212,71.460578,72.011181,42.0776
1403636667.513556,3.356271,5.424079,70.380903,-4.837672,8.906241,-1.132891,8.193943,-3.482162,71.513794,72.065865,41.8561
1403636667.563556,3.347915,5.395747,70.423647,-4.850327,8.927464,-1.140318,8.198242,-3.531717,71.563965,72.118551,82.7838
1403636667.613555,3.336002,5.383994,70.459609,-4.863321,8.948845,-1.146431,8.199323,-3.564851,71.606040,72.162054,82.7303
1403636667.663556,3.332712,5.372680,70.509772,-4.875976,8.970553,-1.150035,8.208688,-3.597873,71.659807,72.218108,82.6493
1403636667.713556,3.337570,5.361704,70.572199,-4.888217,8.992326,-1.151302,8.225787,-3.630622,71.723501,72.284892,82.6156
1403636667.763556,3.338192,5.341094,70.616195,-4.899774,9.014034,-1.150383,8.237966,-3.672940,71.766578,72.331157,82.7730
1403636667.813555,3.346064,5.321690,70.672840,-4.910366,9.036119,-1.148260,8.256430,-3.714429,71.821100,72.389475,120.4498
1403636667.863556,3.352896,5.293982,70.733255,-4.920700,9.057977,-1.145858,8.273596,-3.763995,71.879113,72.451548,120.5232
1403636667.913556,3.356422,5.269068,70.806409,-4.930659,9.079247,-1.143619,8.287081,-3.810179,71.950028,72.525856,120.7199
1403636667.963556,3.367960,5.233676,70.864166,-4.939762,9.100567,-1.142523,8.307722,-3.866891,72.006689,72.587426,107.3119
1403636668.013556,3.380374,5.206135,70.894229,-4.948049,9.122156,-1.142632,8.328423,-3.916021,72.036861,72.622361,107.2901
1403636668.063556,3.386610,5.173976,70.930984,-4.955477,9.143813,-1.144750,8.342087,-3.969837,72.075734,72.665407,107.2071
1403636668.113555,3.400739,5.147631,70.961504,-4.962130,9.165798,-1.148896,8.362869,-4.018167,72.110400,72.704835,107.2156
1403636668.163556,3.408184,5.116481,70.998621,-4.968353,9.187903,-1.154513,8.376537,-4.071422,72.153134,72.751753,107.2803
1403636668.213556,3.409580,5.080883,71.041810,-4.974203,9.210403,-1.161974,8.383783,-4.129520,72.203784,72.806093,164.1257
1403636668.263556,3.403147,5.052837,71.086761,-4.979706,9.233266,-1.170393,8.382853,-4.180429,72.257154,72.861818,164.0792
1403636668.313555,3.396235,5.029831,71.110995,-4.984951,9.256574,-1.179789,8.381186,-4.226743,72.290784,72.897648,156.4594
1403636668.363556,3.393341,5.012812,71.134662,-4.990312,9.280516,-1.190136,8.383653,-4.267704,72.324798,72.934047,171.1729
1403636668.413556,3.391988,4.999119,71.152324,-4.995735,9.304810,-1.201148,8.387723,-4.305691,72.353472,72.965182,154.9116
1403636668.463556,3.391744,4.992388,71.185940,-5.000968,9.329568,-1.212808,8.392712,-4.337180,72.398748,73.012516,154.9950
1403636668.513556,3.392603,4.992103,71.233905,-5.006151,9.354962,-1.225022,8.398754,-4.362859,72.458927,73.074412,155.0842
1403636668.563556,3.395948,4.997092,71.264482,-5.011715,9.380891,-1.237506,8.407663,-4.383799,72.501988,73.119387,155.1405
1403636668.613555,3.402333,5.006354,71.287449,-5.017466,9.407268,-1.249900,8.419799,-4.400914,72.537349,73.156873,155.2103
1403636668.663556,3.409235,5.020358,71.325742,-5.023122,9.434468,-1.262290,8.432357,-4.414110,72.588032,73.209366,155.2724
1403636668.713556,3.416540,5.038640,71.378343,-5.028798,9.462291,-1.274606,8.445338,-4.423651,72.652949,73.275804,146.9284
1403636668.763556,3.432639,5.056622,71.433160,-5.034483,9.491299,-1.286540,8.467122,-4.434677,72.719700,73.345166,146.7564
1403636668.813555,3.457239,5.073856,71.490240,-5.040752,9.521137,-1.297867,8.497991,-4.447281,72.788107,73.417319,171.7218
1403636668.863556,3.467436,5.085308,71.523875,-5.048237,9.551963,-1.307850,8.515673,-4.466655,72.831725,73.463786,171.8721
1403636668.913556,3.477279,5.105481,71.568538,-5.056794,9.584223,-1.315672,8.534073,-4.478742,72.884210,73.518689,160.8595
1403636668.963556,3.477224,5.129205,71.595786,-5.066833,9.617920,-1.321746,8.544057,-4.488715,72.917532,73.553491,160.9806
1403636669.013556,3.481408,5.153715,71.621806,-5.079286,9.651526,-1.325824,8.560694,-4.497811,72.947630,73.585817,160.9132
1403636669.063556,3.489039,5.179827,71.645987,-5.093179,9.685416,-1.328191,8.582218,-4.505589,72.974178,73.615116,160.9612
1403636669.113555,3.499736,5.206554,71.668843,-5.108391,9.718681,-1.328142,8.608127,-4.512127,72.996985,73.641150,160.9703
1403636669.163556,3.512517,5.234204,71.691058,-5.124569,9.751443,-1.328304,8.637086,-4.517239,73.019362,73.667034,161.0097
1403636669.213556,3.527114,5.262238,71.712661,-5.141657,9.783731,-1.329436,8.668771,-4.521493,73.042097,73.693550,160.9594
1403636669.263556,3.543278,5.290829,71.733714,-5.159498,9.814591,-1.331161,8.702776,-4.523762,73.064875,73.720274,160.9146
1403636669.313555,3.560779,5.319736,71.754642,-5.178326,9.845404,-1.334799,8.739105,-4.525668,73.089441,73.749033,160.8488
1403636669.363556,3.579583,5.349053,71.775197,-5.197897,9.875591,-1.339844,8.777480,-4.526538,73.115041,73.779014,95.6463
1403636669.413556,3.604686,5.370159,71.804405,-5.218247,9.905778,-1.345866,8.822933,-4.535619,73.150271,73.819903,95.6718
1403636669.463556,3.635241,5.384031,71.841494,-5.239561,9.935709,-1.352832,8.874802,-4.551678,73.194326,73.870761,177.6199
1403636669.513556,3.643086,5.389245,71.865625,-5.261775,9.965308,-1.360901,8.904861,-4.576063,73.226526,73.907787,177.4147
1403636669.563556,3.641113,5.389104,71.881747,-5.285015,9.994292,-1.369872,8.926128,-4.605188,73.251619,73.937022,177.2145
1403636669.613555,3.635667,5.386125,71.892609,-5.309459,10.022369,-1.378835,8.945126,-4.636244,73.271444,73.960899,177.1662
1403636669.663556,3.626920,5.381932,71.901968,-5.335481,10.049215,-1.387020,8.962401,-4.667283,73.288988,73.982321,163.0998
1403636669.713556,3.618996,5.374835,71.916032,-5.362717,10.075305,-1.393708,8.981713,-4.700470,73.309740,74.007321,154.2905
1403636669.763556,3.608871,5.375776,71.945041,-5.391313,10.100296,-1.399258,9.000184,-4.724520,73.344299,74.045327,154.8138
1403636669.813555,3.596789,5.384862,71.986864,-5.421848,10.123841,-1.403825,9.018637,-4.738979,73.390689,74.094446,134.1768
1403636669.863556,3.581940,5.385025,72.041955,-5.453957,10.145825,-1.406591,9.035897,-4.760800,73.448546,74.155253,134.6553
1403636669.913556,3.567451,5.392606,72.079796,-5.487395,10.165129,-1.407574,9.054846,-4.772523,73.487370,74.196770,134.7556
1403636669.963556,3.552284,5.402949,72.110671,-5.520225,10.182239,-1.407246,9.072509,-4.779290,73.517917,74.229618,134.8014
1403636670.013556,3.534498,5.405776,72.154924,-5.552370,10.196393,-1.405205,9.086868,-4.790617,73.560129,74.273910,168.8904
1403636670.063556,3.509744,5.407133,72.198160,-5.583820,10.207604,-1.401808,9.093564,-4.800471,73.599968,74.314821,169.1744
1403636670.113555,3.479080,5.407732,72.240731,-5.614202,10.216271,-1.396817,9.093282,-4.808539,73.637548,74.352527,169.3546
1403636670.163556,3.443061,5.407529,72.282790,-5.642999,10.222264,-1.390124,9.086060,-4.814735,73.672914,74.387071,100.5336
1403636670.213556,3.411461,5.397558,72.330059,-5.670025,10.225862,-1.382750,9.081486,-4.828304,73.712809,74.426905,100.7212
1403636670.263556,3.383481,5.379246,72.381836,-5.695305,10.226297,-1.376087,9.078786,-4.847051,73.757923,74.472475,100.8401
1403636670.313555,3.358914,5.353406,72.437666,-5.718793,10.223489,-1.371079,9.077707,-4.870083,73.808745,74.524179,100.9401
1403636670.363556,3.329980,5.328452,72.469910,-5.740216,10.217084,-1.367961,9.070196,-4.888632,73.837871,74.553325,101.0637
1403636670.413556,3.297904,5.304078,72.503338,-5.759533,10.206967,-1.366098,9.057437,-4.902889,73.869436,74.583973,101.1614
1403636670.463556,3.269513,5.271772,72.542273,-5.776505,10.192848,-1.364579,9.046018,-4.921076,73.906852,74.620843,101.3350
1403636670.513556,3.244175,5.231866,72.586239,-5.790628,10.174447,-1.361350,9.034803,-4.942581,73.947589,74.661253,101.4770
1403636670.563556,3.221906,5.184987,72.634465,-5.801682,10.152118,-1.356792,9.023588,-4.967131,73.991257,74.704776,163.4896
1403636670.613555,3.202219,5.141284,72.676634,-5.809360,10.125687,-1.350117,9.011579,-4.984403,74.026751,74.739632,107.6094
1403636670.663556,3.173729,5.103683,72.723156,-5.813161,10.095693,-1.341033,8.986890,-4.992010,74.064189,74.774250,107.4029
1403636670.713556,3.142197,5.069158,72.747945,-5.813638,10.061615,-1.330621,8.955835,-4.992457,74.078566,74.784795,107.2711
1403636670.763556,3.103622,5.039884,72.779076,-5.810348,10.024459,-1.319195,8.913970,-4.984575,74.098271,74.798788,107.2369
1403636670.813555,3.070105,5.006779,72.812403,-5.803975,9.984100,-1.308245,8.874080,-4.977321,74.120648,74.815730,107.2362
1403636670.863556,3.030475,4.978341,72.851297,-5.794615,9.940276,-1.298308,8.825090,-4.961935,74.149605,74.837604,46.3567
1403636670.913556,2.992365,4.953910,72.905743,-5.781738,9.893583,-1.289269,8.774103,-4.939673,74.195012,74.875129,46.5276
1403636670.963556,2.955410,4.933079,72.974747,-5.765089,9.843189,-1.279572,8.720499,-4.910110,74.254319,74.925698,46.8046
